accession	category	label	seq_hit	pident	tm_score	struct_hit	is_mimic	esm2_cos	essential	amr_associated
A0A0H3GQ70	C	Structural mimic	False		0.9599	True	False	0.9835	True	False
A0A0H3GR23	C	Structural mimic	False		0.8951	True	False	0.956	True	False
A0A0H3GQP6	C	Structural mimic	False		0.8027	True	False	0.9785	True	False
A0A0H3GSV2	C	Structural mimic	False		0.738	True	False	0.9801	True	False
A0A0H3GWC1	C2	Partial structural mimic	False		0.4754	True	True	0.9171	True	False
A0A0H3GGD2	C	Structural mimic	False		0.5344	True	False	0.9864	True	False
A0A0H3GSP3	C	Structural mimic	False		0.7936	True	False	0.9498	True	False
A0A0H3GRF4	C	Structural mimic	False		0.7219	True	False	0.9747	True	False
A0A0H3GKU6	C	Structural mimic	False		0.5518	True	False		True	False
A0A0H3GXY3	C	Structural mimic	False		0.8582	True	False	0.952	True	False
A0A0H3GQC8	C	Structural mimic	False		0.6821	True	False	0.921	True	False
A0A0H3GR04	C2	Partial structural mimic	False		0.4389	True	True	0.9248	True	False
A0A0H3GP19	C2	Partial structural mimic	False		0.4156	True	True	0.8819	True	False
A0A0H3GRM9	C	Structural mimic	False		0.8696	True	False	0.9323	True	False
A0A0H3GSP2	C	Structural mimic	False		0.7298	True	False	0.9608	True	False
A0A0H3H0E9	C2	Partial structural mimic	False		0.4038	True	True	0.9757	True	False
A0A0H3GNB7	C	Structural mimic	False		0.6689	True	False	0.9787	True	False
A0A0H3H3Y3	C2	Partial structural mimic	False		0.4615	True	True	0.9328	True	False
A0A0H3H3K6	C2	Partial structural mimic	False		0.3519	True	True	0.9185	True	False
A0A0H3GIJ8	C	Structural mimic	False		0.5928	True	False	0.9218	True	False
A0A0H3GT61	C	Structural mimic	False		0.6498	True	False	0.9816	True	False
A0A0H3GWM8	C2	Partial structural mimic	False		0.3258	True	True	0.9053	True	False
A0A0H3GRQ0	C	Structural mimic	False		0.5375	True	False	0.8811	True	False
A0A0H3GKK7	C2	Partial structural mimic	False		0.4996	True	True	0.9441	True	False
A0A0H3GLT3	C	Structural mimic	False		0.7482	True	False	0.9809	True	False
A0A0H3GMJ7	C	Structural mimic	False		0.796	True	False	0.9819	True	False
A0A0H3H0P6	C	Structural mimic	False		0.8737	True	False	0.9797	True	False
A0A0H3GKK4	C	Structural mimic	False		0.6091	True	False	0.9812	True	False
A0A0H3H106	C	Structural mimic	False		0.7992	True	False	0.9754	True	False
A0A0H3GVW5	C2	Partial structural mimic	False		0.4485	True	True		True	False
A0A0H3GU33	C2	Partial structural mimic	False		0.3246	True	True	0.9024	True	False
A0A0H3GX90	C	Structural mimic	False		0.7787	True	False	0.9707	True	False
A0A0H3GUU8	C	Structural mimic	False		0.8013	True	False	0.9911	True	False
A0A0H3GW07	C2	Partial structural mimic	False		0.4134	True	True		True	False
A0A0H3GQL1	C2	Partial structural mimic	False		0.3935	True	True	0.9076	True	False
A0A0H3GLS0	C	Structural mimic	False		0.7472	True	False	0.948	True	False
A0A0H3GYK6	C2	Partial structural mimic	False		0.4365	True	True	0.97	True	False
A0A0H3GKF5	C	Structural mimic	False		0.845	True	False	0.9498	True	False
A0A0H3H3T6	C2	Partial structural mimic	False		0.4636	True	True	0.9359	True	False
A0A0H3GXF7	C	Structural mimic	False		0.6415	True	False	0.9839	True	False
A0A0H3GV23	C	Structural mimic	False		0.8343	True	False	0.9726	True	False
A0A0H3GNC0	C2	Partial structural mimic	False		0.4401	True	True	0.8775	True	False
A0A0H3GTF9	C	Structural mimic	False		0.7249	True	False	0.9515	True	False
A0A0H3GSY5	C	Structural mimic	False		0.6677	True	False	0.979	True	False
A0A0H3H0T6	C2	Partial structural mimic	False		0.3168	True	True	0.8506	True	False
A0A0H3GJI7	C	Structural mimic	False		0.7313	True	False	0.9847	True	False
A0A0H3GNL5	C	Structural mimic	False		0.6451	True	False	0.8933	True	False
A0A0H3GYC9	C2	Partial structural mimic	False		0.4186	True	True	0.889	True	False
A0A0H3GNH4	C	Structural mimic	False		0.7943	True	False	0.9594	True	False
A0A0H3GZU9	C	Structural mimic	False		0.7011	True	False	0.9766	True	False
A0A0H3GSM7	C	Structural mimic	False		0.7918	True	False	0.9812	True	False
A0A0H3GPT9	C	Structural mimic	False		0.7715	True	False	0.9636	True	False
A0A0H3GIK3	C2	Partial structural mimic	False		0.3643	True	True	0.968	True	False
A0A0H3GZX6	C	Structural mimic	False		0.8278	True	False	0.9497	True	False
A0A0H3GRA8	C	Structural mimic	False		0.6908	True	False	0.9749	True	False
A0A0H3GTM0	C	Structural mimic	False		0.8797	True	False	0.9692	True	False
A0A0H3GUX7	C	Structural mimic	False		0.8705	True	False	0.9797	True	False
A0A0H3GQS4	C2	Partial structural mimic	False		0.466	True	True	0.9524	True	False
A0A0H3GQB8	C	Structural mimic	False		0.6317	True	False	0.9202	True	False
A0A0H3GGJ2	C	Structural mimic	False		0.6658	True	False	0.9389	True	False
A0A0H3GZ86	C	Structural mimic	False		0.8777	True	False	0.9794	True	False
A0A0H3GI02	C	Structural mimic	False		0.8869	True	False	0.9876	True	False
A0A0H3GXK7	C	Structural mimic	False		0.5264	True	False	0.9585	True	False
A0A0H3GKF8	C	Structural mimic	False		0.5461	True	False	0.9547	True	False
A0A0H3GNT9	C	Structural mimic	False		0.652	True	False	0.9756	True	False
A0A0H3GNC6	C	Structural mimic	False		0.7059	True	False	0.9553	True	False
A0A0H3GVK1	C	Structural mimic	False		0.8091	True	False	0.9721	True	False
A0A0H3GWK8	C2	Partial structural mimic	False		0.4129	True	True	0.9887	True	False
A0A0H3GPV5	C	Structural mimic	False		0.5307	True	False	0.9291	True	False
A0A0H3GKG4	C	Structural mimic	False		0.8094	True	False	0.9544	True	False
A0A0H3GLJ4	C	Structural mimic	False		0.7512	True	False	0.9886	True	False
A0A0H3GW81	C	Structural mimic	False		0.749	True	False	0.9545	True	False
A0A0H3GXU5	C	Structural mimic	False		0.5498	True	False	0.9574	True	False
A0A0H3GGU5	C	Structural mimic	False		0.7348	True	False	0.965	True	False
A0A0H3GPX7	C	Structural mimic	False		0.7364	True	False	0.9281	True	False
A0A0H3GXL9	C	Structural mimic	False		0.8548	True	False	0.9726	True	False
A0A0H3GZ11	C	Structural mimic	False		0.5512	True	False	0.9336	True	False
A0A0H3GZK0	C	Structural mimic	False		0.6486	True	False	0.9714	True	False
A0A0H3GT31	C	Structural mimic	False		0.5722	True	False	0.9533	True	False
A0A0H3GST3	C	Structural mimic	False		0.6606	True	False	0.9618	True	False
A0A0H3GSK8	C2	Partial structural mimic	False		0.457	True	True	0.9713	True	False
A0A0H3GW40	C	Structural mimic	False		0.7663	True	False	0.9835	True	False
A0A0H3GNX8	C2	Partial structural mimic	False		0.3456	True	True	0.9868	True	False
A0A0H3GHY4	C2	Partial structural mimic	False		0.3974	True	True	0.9678	True	False
A0A0H3GU57	C	Structural mimic	False		0.7569	True	False	0.9495	True	False
A0A0H3GJW0	C	Structural mimic	False		0.8091	True	False	0.9903	True	False
A0A0H3GXJ0	C2	Partial structural mimic	False		0.3202	True	True	0.8606	True	False
A0A0H3GNF2	C	Structural mimic	False		0.6114	True	False	0.978	True	False
A0A0H3GLF5	C2	Partial structural mimic	False		0.49	True	True	0.9282	True	False
A0A0H3GZJ7	C	Structural mimic	False		0.5772	True	False	0.9802	True	False
A0A0H3GNW7	C	Structural mimic	False		0.6812	True	False	0.9068	True	False
A0A0H3GK44	C	Structural mimic	False		0.6942	True	False	0.9603	True	False
A0A0H3GIQ4	C	Structural mimic	False		0.5281	True	False	0.9778	True	False
A0A0H3GKD0	C	Structural mimic	False		0.6561	True	False	0.929	True	False
A0A0H3GMI1	C	Structural mimic	False		0.8486	True	False	0.9817	True	False
A0A0H3GUY5	C	Structural mimic	False		0.834	True	False	0.9685	True	False
A0A0H3GW77	C2	Partial structural mimic	False		0.4157	True	True	0.9766	True	False
A0A0H3GWV4	C	Structural mimic	False		0.7831	True	False	0.9711	True	False
A0A0H3GWB3	C	Structural mimic	False		0.7647	True	False	0.9647	True	False
A0A0H3GVR4	C2	Partial structural mimic	False		0.3952	True	True	0.9818	True	False
A0A0H3GNY8	C	Structural mimic	False		0.8051	True	False	0.9599	True	False
A0A0H3GIX7	C	Structural mimic	False		0.8119	True	False	0.9744	True	False
A0A0H3GHS8	C2	Partial structural mimic	False		0.4294	True	True	0.9838	True	False
A0A0H3GQM9	C	Structural mimic	False		0.587	True	False	0.9751	True	False
A0A0H3GUB2	C	Structural mimic	False		0.8372	True	False	0.9811	True	False
A0A0H3GZT1	C	Structural mimic	False		0.5412	True	False	0.9826	True	False
A0A0H3GVV3	C	Structural mimic	False		0.8366	True	False	0.9433	True	False
A0A0H3GK05	C	Structural mimic	False		0.6381	True	False	0.9364	True	False
A0A0H3GJP5	C	Structural mimic	False		0.7252	True	False	0.9888	True	False
A0A0H3GTZ7	C	Structural mimic	False		0.6113	True	False	0.9366	True	False
A0A0H3GUI0	C	Structural mimic	False		0.7349	True	False	0.9724	True	False
A0A0H3GWX7	C	Structural mimic	False		0.7553	True	False	0.9743	True	False
A0A0H3GI67	C2	Partial structural mimic	False		0.4651	True	True	0.9801	True	False
A0A0H3GY67	C	Structural mimic	False		0.5721	True	False	0.9211	True	False
A0A0H3GQB4	C	Structural mimic	False		0.8743	True	False	0.953	True	False
A0A0H3GYM1	C	Structural mimic	False		0.7569	True	False	0.9024	True	False
A0A0H3GNM2	C	Structural mimic	False		0.6653	True	False	0.9246	True	False
A0A0H3GPR6	C	Structural mimic	False		0.9107	True	False	0.9347	True	False
A0A0H3H0W3	C	Structural mimic	False		0.8239	True	False	0.9378	True	False
A0A0H3GH77	C	Structural mimic	False		0.6888	True	False	0.9636	True	False
A0A0H3GZ91	C	Structural mimic	False		0.6167	True	False	0.9874	True	False
A0A0H3GJ64	C	Structural mimic	False		0.5896	True	False	0.9671	True	False
A0A0H3GW27	C	Structural mimic	False		0.6888	True	False	0.896	True	False
A0A0H3GWG6	C	Structural mimic	False		0.5866	True	False	0.9481	True	False
A0A0H3GWB2	C	Structural mimic	False		0.6388	True	False	0.9888	True	False
A0A0H3GQF4	C	Structural mimic	False		0.8023	True	False	0.9747	True	False
A0A0H3GUM9	C2	Partial structural mimic	False		0.422	True	True		True	False
A0A0H3GRG5	C	Structural mimic	False		0.6421	True	False	0.9049	True	False
A0A0H3GNZ3	C	Structural mimic	False		0.7878	True	False	0.9733	True	False
A0A0H3GU55	C	Structural mimic	False		0.6894	True	False	0.8636	True	False
A0A0H3GVI6	C	Structural mimic	False		0.5698	True	False	0.8828	True	False
A0A0H3GQG9	C2	Partial structural mimic	False		0.4453	True	True	0.96	True	False
A0A0H3GUW7	C	Structural mimic	False		0.8598	True	False	0.9697	True	False
A0A0H3GI63	C	Structural mimic	False		0.6836	True	False	0.9477	True	False
A0A0H3H3I7	C	Structural mimic	False		0.5806	True	False	0.9316	True	False
A0A0H3GI29	C	Structural mimic	False		0.8747	True	False	0.9639	True	False
A0A0H3GKC0	C	Structural mimic	False		0.8383	True	False	0.9746	True	False
A0A0H3H502	C2	Partial structural mimic	False		0.433	True	True	0.973	True	False
A0A0H3GVP4	C	Structural mimic	False		0.7304	True	False	0.9436	True	False
A0A0H3GKY7	C	Structural mimic	False		0.8823	True	False	0.9751	True	False
A0A0H3H4R6	C	Structural mimic	False		0.8255	True	False	0.9712	True	False
A0A0H3GPZ8	C	Structural mimic	False		0.6728	True	False	0.9599	True	False
A0A0H3GLW3	C	Structural mimic	False		0.6225	True	False	0.9722	True	False
A0A0H3GP94	C	Structural mimic	False		0.6793	True	False	0.9781	True	False
A0A0H3H0J5	C	Structural mimic	False		0.5308	True	False	0.9483	True	False
A0A0H3GMV7	C	Structural mimic	False		0.7792	True	False	0.9841	True	False
A0A0H3GUF0	C2	Partial structural mimic	False		0.3947	True	True	0.9749	True	False
A0A0H3GVH8	C	Structural mimic	False		0.7829	True	False	0.9791	True	False
A0A0H3GNY6	C	Structural mimic	False		0.7869	True	False	0.9639	True	False
A0A0H3GP61	C	Structural mimic	False		0.8327	True	False	0.9631	True	False
A0A0H3GW13	C	Structural mimic	False		0.9488	True	False	0.9616	True	False
A0A0H3GWA2	C	Structural mimic	False		0.8173	True	False	0.9173	True	False
A0A0H3GRB7	C	Structural mimic	False		0.796	True	False	0.9784	True	False
A0A0H3GR16	C	Structural mimic	False		0.7799	True	False	0.978	True	False
A0A0H3GRK5	C	Structural mimic	False		0.5341	True	False	0.9524	True	False
A0A0H3GGP0	C	Structural mimic	False		0.5262	True	False		True	False
A0A0H3GWU7	C	Structural mimic	False		0.668	True	False	0.954	True	False
A0A0H3GM25	C	Structural mimic	False		0.713	True	False	0.9305	True	False
A0A0H3H0G8	C2	Partial structural mimic	False		0.3918	True	True	0.9719	True	False
A0A0H3GLM1	C	Structural mimic	False		0.5788	True	False	0.9622	True	False
A0A0H3GJH7	C	Structural mimic	False		0.5982	True	False	0.9712	True	False
A0A0H3GSY3	C2	Partial structural mimic	False		0.4188	True	True	0.9737	True	False
A0A0H3GY18	C	Structural mimic	False		0.836	True	False	0.9221	True	False
A0A0H3GZ34	C2	Partial structural mimic	False		0.3202	True	True	0.9189	True	False
A0A0H3GMD9	C	Structural mimic	False		0.8183	True	False	0.9747	True	False
A0A0H3GP42	C	Structural mimic	False		0.791	True	False	0.9707	True	False
A0A0H3GKA2	C2	Partial structural mimic	False		0.3458	True	True	0.9665	True	False
A0A0H3GXH9	C	Structural mimic	False		0.6166	True	False	0.9733	True	False
A0A0H3GMC8	C	Structural mimic	False		0.5388	True	False	0.9661	True	False
A0A0H3GVY4	C	Structural mimic	False		0.6906	True	False	0.933	True	False
A0A0H3GT45	C	Structural mimic	False		0.7637	True	False	0.9902	True	False
A0A0H3GTT4	C	Structural mimic	False		0.6187	True	False	0.9752	True	False
A0A0H3GTB8	C	Structural mimic	False		0.799	True	False	0.9674	True	False
A0A0H3H494	C	Structural mimic	False		0.7499	True	False	0.9707	True	False
A0A0H3GS03	C	Structural mimic	False		0.7039	True	False	0.9574	True	False
A0A0H3GSG7	C	Structural mimic	False		0.6892	True	False	0.8334	True	False
A0A0H3GIJ4	C	Structural mimic	False		0.5148	True	False	0.9783	True	False
A0A0H3GUS3	C	Structural mimic	False		0.6613	True	False	0.9451	True	False
A0A0H3GKI7	C	Structural mimic	False		0.5239	True	False	0.9395	True	False
A0A0H3GXW9	C	Structural mimic	False		0.8652	True	False	0.9518	True	False
A0A0H3GML6	C	Structural mimic	False		0.7013	True	False	0.9504	True	False
A0A0H3H064	C2	Partial structural mimic	False		0.4358	True	True	0.9837	True	False
A0A0H3GMT6	C	Structural mimic	False		0.7252	True	False	0.9729	True	False
A0A0H3GTG1	C	Structural mimic	False		0.7582	True	False	0.9849	True	False
A0A0H3GYJ5	C	Structural mimic	False		0.9318	True	False	0.9835	True	False
A0A0H3GVS0	C	Structural mimic	False		0.8325	True	False	0.9792	True	False
A0A0H3GSQ6	C	Structural mimic	False		0.7674	True	False	0.9695	True	False
A0A0H3GYA3	C2	Partial structural mimic	False		0.4573	True	True	0.981	True	False
A0A0H3H053	C	Structural mimic	False		0.5616	True	False	0.9425	True	False
A0A0H3GVE9	C	Structural mimic	False		0.7156	True	False	0.9725	True	False
A0A0H3GVL5	C	Structural mimic	False		0.813	True	False	0.9677	True	False
A0A0H3GTC4	C	Structural mimic	False		0.8295	True	False	0.9783	True	False
A0A0H3GP70	C	Structural mimic	False		0.8483	True	False	0.9836	True	False
A0A0H3H3E4	C	Structural mimic	False		0.7485	True	False	0.9556	True	False
A0A0H3GM80	C	Structural mimic	False		0.7915	True	False	0.9659	True	False
A0A0H3GMU6	C	Structural mimic	False		0.6784	True	False	0.9849	True	False
A0A0H3GKV4	C	Structural mimic	False		0.8071	True	False	0.947	True	False
A0A0H3GWZ1	C	Structural mimic	False		0.6794	True	False	0.9701	True	False
A0A0H3GKX1	C	Structural mimic	False		0.7272	True	False	0.9598	True	False
A0A0H3GY29	C	Structural mimic	False		0.8038	True	False	0.9754	True	False
A0A0H3GXZ6	C	Structural mimic	False		0.7506	True	False	0.9744	True	False
